Dates,Price
2020-07-21,95.283
2020-07-22,95.733
2020-07-23,92.841
2020-07-24,92.981
2020-07-27,97.639
2020-07-28,98.5
2020-07-29,105.359
2020-07-30,104.884
2020-07-31,102.4
2020-08-03,108.305
2020-08-04,108
2020-08-05,109.465
2020-08-06,108.813
2020-08-07,105.312
2020-08-10,100.556
2020-08-11,97.199
2020-08-12,99.1
2020-08-13,99.99
2020-08-14,98.79
2020-08-17,101.296
2020-08-18,102.471
2020-08-19,100.911
2020-08-20,103.962
2020-08-21,102.112
2020-08-24,99.932
2020-08-25,103.719
2020-08-26,108.933
2020-08-27,105.35
2020-08-28,104.206
2020-08-31,106.642
2020-09-01,113.432
2020-09-02,107.459
2020-09-03,101.57
2020-09-04,97.302
2020-09-08,91.74
2020-09-09,94.931
2020-09-10,93.417
2020-09-11,91.45
2020-09-14,93.183
2020-09-15,92.939
2020-09-16,88.518
2020-09-17,87.076
2020-09-18,90.134
2020-09-21,92.789
2020-09-22,95.425
2020-09-23,91.881
2020-09-24,90.861
2020-09-25,96.092
2020-09-28,96.65
2020-09-29,102.57
2020-09-30,102.297
2020-10-01,105.443
2020-10-02,102.899
2020-10-05,106.553
2020-10-06,104.125
2020-10-07,107.343
2020-10-08,106.921
2020-10-09,109.6
2020-10-12,109
2020-10-13,110.659
2020-10-14,108.212
2020-10-15,107.83
2020-10-16,106.721
2020-10-19,106.9
2020-10-20,105.649
2020-10-21,102.201
2020-10-22,100.707
2020-10-23,102.622
2020-10-26,103.805
2020-10-27,108.289
2020-10-28,102.671
2020-10-29,97.7
2020-10-30,92.543
2020-11-02,91.499
2020-11-03,94.172
2020-11-04,99.6
2020-11-05,103.65
2020-11-06,104.5
2020-11-09,90.26
2020-11-10,88.576
2020-11-11,94.718
2020-11-12,92.58
2020-11-13,91.83
2020-11-16,91.922
2020-11-17,91.402
2020-11-18,93.143
2020-11-19,96.677
2020-11-20,98.851
2020-11-23,98.001
2020-11-24,97.124
2020-11-25,101.952
2020-11-27,103.439
2020-11-30,109.038
